areaid,home,job
9328,3,1
92727,5,0
149801,193,603
62444,122,35
17894,740,334
139650,38,25
94083,27,14
89303,811,648
167746,5,1
62381,71,21
82874,34,3
1620,493,259
71240,92,36
118219,6,2
167003,6,7
170216,2,0
166651,41,10
147679,6,1
30867,16,8
48379,23,2
62354,6,1
151926,1,0
67755,2,0
157209,5,0
38469,9,3
132864,4,1
42697,99,47
126112,58,31
38523,1065,354
183483,45,5
10885,87,11
99410,129,105
116714,16,13
96862,103,4
69083,5,0
47540,36,12
125427,86,147
177374,3,0
175017,1,0
144829,1,0
101141,2,0
124665,1,0
40203,6,0
141422,34,20
20181,160,14
83613,1,0
84380,17,6
180401,29,7
46308,3,0
21652,38,20
7995,20,7
149074,4,1
93894,11,5
16494,4,0
149453,4,1
67874,34,3
317,380,140
112378,74,38
65627,17,5
88723,81,40
73543,93,36
147029,564,283
150580,313,84
121009,136,54
128718,229,312
178138,128,77
115332,333,88
24830,37,5
133002,7,3
172837,5,0
15185,8,2
29275,4,3
167646,0,1
113488,58,14
7724,82,41
127567,1,0
61502,1,0
98487,0,1
8447,2,1
152712,2,1
29936,6,1
108116,77,27
114102,7,4
119421,15,9
170509,40,13
57319,0,3
20367,19,10
163525,15,4
107543,25,16
102503,63,14
60476,24,44
30413,257,152
95632,271,128
75159,88,126
12659,188,56
98966,107,39
15698,40,34
16688,70,44
77072,6,4
96483,545,158
95708,12,0
122414,3,1
29849,2,0
102165,2,0
136406,3,0
72428,2,2
68199,0,1
18714,15,2
131733,84,30
77613,8,4
94698,8,5
41190,6,3
142566,314,153
171569,53,20
11113,61,26
15526,4,0
166034,182,82
94309,449,132
104542,630,156
4599,156,501
55832,148,69
148602,40,9
44039,47,45
77474,243,183
110998,135,75
87696,1,0
136595,26,3
95067,1,0
90627,1,0
18838,5,2
61201,1,0
43024,1,0
102471,1,1
8726,1,0
37513,3,1
1182,4,0
31515,3,0
116805,2,5
15621,1,0
19630,16,3
145013,14,3
72846,1,0
14419,2,0
67407,4,0
23469,1,0
140562,92,17
25671,3,0
24137,4,0
61016,478,210
20096,11,7
137010,3,0
171464,143,47
61732,17,8
50230,13,24
57671,95,53
11969,393,130
93776,211,90
142592,16,9
32858,0,1
57499,11,1
46623,32,18
127679,17,5
129595,1,1
174866,20,11
94132,3,1
69444,1,0
175296,86,12
58190,1,0
43013,72,21
20984,15,6
9381,8,0
151685,1,0
123830,8,0
54716,6,2
140571,8,0
11138,19,1
141047,19,5
145885,4,0
127558,1,0
34041,1,0
51699,5,2
77499,124,34
105048,15,7
17080,23,11
34573,31,10
185943,336,138
184684,40,20
40143,263,144
60319,13,1
51847,25,29
77598,84,50
58026,11,3
83461,9,1
91356,3,3
69961,85,22
123567,5,0
21660,23,22
54250,43,26
54568,31,13
81316,13,4
120570,25,9
146617,32,6
171540,8,0
136355,11,1
170489,37,2
87592,19,5
168587,3,0
88884,7,4
155435,1,0
106892,5,1
171067,6,0
141734,105,11
63612,1,0
50555,27,4
60278,65,12
150623,279,63
100415,28,30
86202,135,75
176471,21,3
70623,39,33
136479,3,1
179944,14,4
65960,80,32
119647,4,5
20304,15,6
130570,0,1
66152,2,0
49671,1,0
174675,40,26
165327,4,4
90288,461,232
5112,14,3
29691,56,23
27572,35,17
126058,64,17
130714,30,7
56211,65,26
65066,1752,540
45051,315,360
89260,6806,1318
173308,1403,560
80019,110,23
132358,917,303
130448,7,2
70648,29,4
141749,86,64
175626,2,0
5394,2,0
114237,3,1
71256,8,3
187501,2,0
68117,3,0
177278,4,0
166043,14,8
151244,1,0
2305,52,37
95407,66,20
171811,1,1
174115,35,17
34276,3,0
104067,2,0
183421,103,49
11887,7,2
116716,16,3
108075,0,1
161880,2,1
32710,2,0
130117,4,1
85743,12,2
76076,43,27
188062,52,26
28251,2,0
178947,1,0
44969,12,2
155338,35,6
26878,1,1
6558,80,16
176668,3,0
174351,6,4
64621,4,0
154062,11,4
19077,1,2
42025,41,13
115415,3,0
98757,40,15
80160,73,26
156679,3,1
61015,1,0
90649,7,3
55251,32,16
90610,6,0
29534,2,0
5574,39,14
94839,18,6
172918,10,3
149632,15,7
41452,8,0
100418,1,0
148297,36,14
139900,21,7
75478,2,0
159277,2,0
44698,5,0
53972,10,6
176344,50,15
156465,4,1
8947,2,0
84262,16,10
18951,23,9
10315,1,0
36422,4,1
11245,2,0
182567,1,2
132529,71,39
10852,3,0
130755,7,1
150994,1,0
88340,31,17
179380,2,0
189015,66,24
34668,19,12
136294,27,6
186679,443,184
129838,1,0
189268,4,1
71190,7,7
189531,4,2
183280,6,2
117956,7,0
4393,4,6
48968,18,5
53852,346,207
134627,2,2
158647,2,0
94748,3,0
51648,7,4
10565,40,14
71334,2,2
68200,1,0
126813,11,0
26323,21,8
66852,73,37
67894,5,3
159311,3,1
138490,291,143
115496,32,7
121182,704,200
65029,49,15
90636,33,9
65401,11,9
35539,3,0
50068,16,5
142370,47,13
176796,65,22
108406,34,14
102822,2,1
139131,2,0
1208,7,1
143517,0,2
130802,10,12
99236,15,8
86812,6,10
61008,46,9
148791,9,4
33078,1,0
1291,2,0
172278,18,1
155072,16,2
123450,14,7
183935,1,0
116305,1,0
17063,2,4
153125,14,1
165107,23,9
24192,173,39
90195,18,4
171389,7,9
20765,107,50
189534,8,1
50931,108,52
144618,1,0
171461,59,19
79789,53,18
59345,9,1
10551,12,3
103953,118,115
84670,14,2
157345,2,0
150763,14,7
65951,1,0
121391,3,2
81238,6,0
51453,77,40
56649,7,6
115989,232,117
17002,29,13
47555,9,3
18140,28,9
181362,267,123
57631,125,34
166278,50,128
22677,508,128
73804,888,1129
19268,1045,278
177691,759,198
38998,325,69
117274,1,0
143987,85,32
16182,2,0
71833,5,0
48204,21,7
132185,4,1
15437,4,4
114875,3,1
7341,2,1
78969,12,13
68858,89,46
159765,63,36
135354,1,0
165466,7,1
155075,4,4
178872,3,0
176504,0,1
100916,80,26
148457,5,1
83251,12,3
70613,14,2
26246,1,0
50290,1,0
150456,4,2
42807,3,2
105590,468,199
170286,2,1
23083,2,1
124308,9,1
105524,10,5
35338,39,16
154883,84,16
67607,23,4
35765,18,7
156110,5,4
153243,8,2
93011,2,0
107190,0,1
74833,3,2
166179,5,0
20961,2,0
111115,36,31
140440,39,11
139728,3,1
10944,2,0
160524,5,0
3432,1,0
152744,16,5
86176,41,18
91372,1,0
139705,7,0
99822,2,0
136104,18,11
129202,125,75
138865,1,1
42541,1,0
120263,12,2
145109,19,3
143585,7,1
149621,5,2
157416,276,61
20300,1,0
149469,1,0
183009,2,0
131073,6,1
131101,1,2
102045,848,255
62411,1,0
147458,9,3
5222,3,1
22587,1,0
102168,2,0
65518,67,40
66242,3,3
99923,54,25
90958,1,1
185914,1,0
138965,3,0
3873,1,0
163106,1,0
61113,0,1
80952,22,13
166351,12,6
188402,63,43
81044,45,29
26518,4,0
181058,1,1
57287,3,0
183267,30,9
79896,3,0
51055,181,31
24330,3,3
40262,41,22
97477,126,18
146037,16,10
171329,15,4
167527,134,74
57014,30,9
26479,623,349
75574,58,18
64165,25,15
139327,21,6
187699,2,0
101343,7,6
1698,54,22
24748,151,53
151761,23,5
190239,2,0
151290,0,1
22687,3,1
35897,3,0
151357,1,0
175731,42,20
26738,4,0
112495,1,0
186302,1,0
14514,0,1
53528,1,0
6962,6,0
55505,30,8
12541,56,28
50273,7,2
149702,139,116
119992,82,16
78774,208,65
91417,103,39
164360,26,5
3326,54,42
17794,17,2
57610,2,1
177302,94,40
125747,1,0
87056,2,0
100429,79,24
60037,109,72
147356,116,35
36896,4,0
170155,26,6
43423,79,21
138351,3,0
12641,4,1
124547,2,2
19945,24,8
85771,101,38
27231,15,5
35310,1,0
158156,3,0
106783,16,10
102021,1,0
85087,6,2
178184,13,6
88344,1,0
125161,18,5
172065,26,7
142245,1,0
26313,5,0
50073,4,1
143164,2,0
133123,47,10
37772,10,6
82967,34,23
78920,4,1
128737,2,1
159439,4,0
170187,32,8
56126,433,121
120936,9,3
113466,42,12
188923,2,0
103706,12,0
118038,1,0
56140,84,35
43649,12,3
109991,110,51
111492,4,0
27869,0,1
111080,1,0
133290,29,12
27987,1,0
30596,1,0
65434,2,0
127317,15,4
181587,1,0
20699,6,2
7210,27,3
179450,1,1
119812,3,0
127033,8,18
29560,2,0
109429,2,1
163563,1,0
119967,34,10
184988,23,10
113242,232,81
132979,8,0
61719,6,0
18026,47,17
155974,2,0
4914,0,1
82167,1,2
166003,8,2
64289,1,0
101848,3,0
25575,3,0
119472,5,5
156549,0,1
4581,2,0
151691,6,7
158233,7,3
107997,42,39
174523,60,50
162171,48,22
49404,71,33
138009,16,6
113251,28,4
151224,17,3
180959,16,5
110834,4,0
26849,71,8
5534,16,9
14563,42,7
2878,3,1
164420,13,6
88354,172,46
67599,7,0
72154,6,1
74049,2,0
148804,17,1
124691,1,0
153660,10,1
185102,3,0
21348,1,0
108547,1,0
102017,1,0
181157,81,17
30640,1,0
4353,2,1
102224,1,0
91813,7,2
74055,1,0
127067,4,1
44694,17,4
130557,8,6
78446,18,7
55966,497,223
8434,27,8
24737,45,20
67884,53,24
150768,1,0
168833,1,0
43844,12,0
45383,4,1
166299,1,0
186999,136,41
182067,21,5
15085,0,1
140075,105,34
36362,120,30
91272,34,13
178546,1,0
20189,5,0
184412,1,1
110846,3,0
47822,60,28
161103,29,5
137886,11,5
3745,10,6
98568,4,0
39539,37,10
162339,80,43
90220,345,91
127698,203,99
18214,487,211
167673,9,7
20996,11,6
128126,5,1
101443,32,19
155695,18,10
72374,28,12
149224,10,8
143461,4,0
123627,2,1
71211,6,1
133639,3,1
8226,1,0
38943,46,16
139917,0,1
154829,5,3
60316,83,28
57387,0,1
34816,2,0
97880,2,2
95347,2,0
83256,2,0
112486,6,5
157795,11,2
45327,295,289
96297,1,0
84152,4,0
29227,4,1
167701,2,3
116587,1,0
62767,13,4
188185,2,0
125614,56,34
171457,2,0
185300,11,1
86958,34,26
70936,2,1
156255,2,0
189095,3,2
185742,3,1
54533,13,1
20773,8,2
95830,2,0
110131,6,5
112181,3,1
165880,3,2
143817,15,4
17139,8,2
18809,4,0
176840,1,0
180377,1,0
108397,1,0
21724,2,0
107864,39,6
8988,4,0
185718,6,0
163426,115,26
138523,13,15
99647,21,10
51606,22,14
22498,8,1
125136,3,2
63752,1,0
132176,113,50
189459,25,24
113437,5,1
150042,2,1
99300,5,1
79572,4,2
7977,4,1
148740,1,0
30275,5,2
177895,8,0
63660,4,0
184534,4,4
21374,1,0
102619,14,0
13103,0,1
37237,1,0
136825,0,1
138827,4,1
121389,13,1
42580,81,38
88528,36,17
157658,12,9
148280,142,34
116160,3,0
118151,5,0
2467,1,0
69457,3,2
182352,1234,396
70862,16,6
2955,72,38
43646,1,0
151581,37,9
64795,5,0
34600,14,5
56763,5,1
34524,2,0
110606,1,0
90146,76,33
185182,5,1
45171,4,0
171001,4,0
143589,8,1
77775,12,1
132039,15,12
19588,655,254
41631,8,4
148759,277,65
66014,9,16
36909,9,3
90787,68,37
3330,16,5
45040,4,1
57362,21,8
27422,227,63
184595,1,0
100170,40,22
54316,29,10
35938,4,0
58086,4,0
116050,3,1
151706,6,0
131409,2,0
39616,5,0
126592,0,1
18930,0,1
75893,541,247
155264,7,7
185798,3,0
182737,9,2
64818,38,13
84100,19,4
94879,353,95
131058,99,34
180734,294,81
63750,27,21
97202,3,1
27933,12,4
152734,61,35
151803,31,8
136642,11,3
45578,2,1
84482,25,12
22727,4,0
151794,1,0
112002,21,8
67926,2,0
139670,4,2
26148,9,1
68619,21,1
59102,33,12
57069,6,0
109489,2,0
161123,1,2
107007,1,0
53985,165,75
101038,51,28
32703,2,1
5268,6,1
8449,27,13
163633,45,24
108504,336,122
21630,1788,567
104201,2,3
129574,181,48
169188,60,31
85878,2,1
182547,9,3
77093,80,32
67388,19,8
152054,1,0
47320,27,15
135588,3,1
61322,2,0
60220,21,10
72515,33,14
179960,92,27
62927,1,0
139480,0,1
190139,55,24
76279,1,2
83969,2,2
180786,1,0
86894,1,0
129461,1,0
9362,2,0
21515,1,0
71461,93,21
64805,1,1
13030,1,1
155328,84,47
120513,86,50
128280,3,0
126801,3,1
24820,3,0
57912,1,0
162183,1,0
183872,50,12
47305,2,0
113061,37,12
25705,16,11
46927,1,0
70293,5,0
124007,7,0
158598,2,0
172690,1,0
8161,3,0
37370,28,10
98032,17,11
61860,5,2
38664,82,25
96240,1,1
18437,1,0
57894,4,0
118468,53,14
181315,5,1
143514,445,174
31111,2,1
165296,55,11
23085,2,0
12607,3,0
159119,18,2
117327,8,1
128634,7,6
3585,1,1
100739,110,34
168627,1,1
29666,2,0
43753,25,9
26453,60,19
89713,49,12
128096,387,82
78293,1,0
178150,13,2
128275,3,0
159826,1,0
37085,4,0
68046,16,0
17547,34,18
57106,0,1
1849,1,0
59875,2,0
44036,7,2
117439,4,0
171089,18,1
20622,1,0
91896,5,8
173335,10,2
147064,112,44
86741,4,4
181552,1,0
47810,30,10
148713,1,0
155259,1,0
152909,4,1
22030,0,2
121971,13,5
42899,2,0
143231,31,12
13104,81,65
43660,34,16
61545,38,19
75426,21,15
61603,4,0
14132,2,0
92619,5,0
51136,6,1
687,2,0
16019,853,265
186467,8,1
183145,33,7
49421,1,0
25044,1,1
56082,6,0
153161,3,1
182789,21,2
165791,7,1
19007,3,0
18163,1,0
178838,1,0
67424,3,0
29241,9,11
110042,31,13
74123,5,3
58197,3,0
136442,10,1
120297,3,1
121540,14,2
62350,46,25
165724,23,14
47333,45,50
40806,17,10
123689,29,6
104658,1,0
165589,1,0
137124,5,0
160705,2,1
162960,18,1
62812,11,0
102642,1,0
97947,0,1
35355,49,21
27053,4,0
94269,1,0
64514,4,3
11159,0,1
165078,0,1
103373,50,23
134035,2,1
70382,2,0
174463,3,0
58354,7,0
128034,36,1
172296,874,270
114073,3,0
52509,0,2
189434,5,1
145055,21,6
104584,165,89
24642,84,35
93444,33,15
159299,84,22
73148,13,5
158894,58,5
67083,20,8
188815,13,5
180755,35,4
26592,30,10
43199,12,5
135467,0,1
125679,53,41
118005,3,1
57869,45,19
81975,1,0
60664,2,0
114010,3,0
104486,7,1
129289,19,3
187913,4,1
114190,16,6
64979,14,0
63633,1,0
103572,221,56
36848,8,1
49112,1,0
61018,136,55
99201,37,5
159422,29,11
1129,9,0
15776,12,2
72036,3,1
97115,6,2
38510,0,1
168990,0,1
108150,18,5
171550,38,18
32109,1,0
111301,0,1
54825,1,0
77806,1,0
178210,41,12
147817,1,0
9386,59,19
84996,26,13
156012,1,0
50032,32,8
90405,1,0
116267,31,11
5653,1,0
16629,1,0
126618,1,0
58078,53,33
14693,201,42
57311,32,15
5941,2,0
119214,0,2
134410,173,21
10173,1,0
1806,0,1
61592,0,1
72488,70,16
10604,1,0
23472,1,0
55455,1,0
132459,61,24
129541,1,0
32376,49,21
108495,20,4
77137,103,39
72839,3,0
52068,1,0
175177,1,0
173930,1,0
50075,1,0
176090,2,0
50687,83,43
177402,1,0
107355,1,0
169249,113,55
111154,142,64
174669,0,1
95704,1,0
94560,1,0
66390,1,0
61215,34,20
2353,29,9
174950,1,0
8320,2,0
123168,1,0
20633,22,7
51558,1,0
168185,5,1
14321,57,11
102433,3,1
188068,10,2
139877,15,12
116129,1,1
81393,2,0
86503,1,0
95919,1,1
41423,4,0
121148,6,2
135717,6,1
77952,18,4
162028,7,0
172185,2,0
137041,7,2
91431,14,1
91104,2,0
150439,29,15
31458,11,7
176932,1,0
99700,2,1
145606,2,0
4105,0,1
161865,4,0
172576,2,0
129081,1,0
20624,7,2
39149,2,1
84011,2,0
14338,45,11
132782,5,3
171171,7,0
50028,82,27
150809,62,33
85220,3,2
170540,1,0
107585,2,0
76994,2,0
131240,128,30
23425,8,0
187608,9,0
9067,0,3
114827,6,2
170490,13,6
164438,3,2
141868,1,2
166822,54,24
176306,1,0
179870,1,0
25995,3,0
174673,107,13
62264,16,13
127499,20,5
132391,1,0
84827,1,0
189387,9,5
96338,1,0
124927,2,1
70113,20,8
17898,2,0
69746,1,0
133422,17,9
38480,8,3
16919,2,3
105837,1,0
15510,1,0
79923,4,0
118985,2,0
29034,3,0
95038,1,1
49608,20,4
68470,5,1
1572,4,1
100245,6,5
118285,1,0
170747,1,0
158499,61,23
46014,1,0
63128,1,0
151901,60,47
77531,57,39
171714,1,0
133994,0,1
69922,79,15
35134,2,0
3948,1,0
183675,2,0
12620,1,0
178411,1,0
108852,3,0
166685,68,27
103855,1,0
160146,2,2
16735,170,48
2898,1,0
66791,0,1
150586,1,0
36976,0,1
186848,0,2
96437,1,1
78504,7,4
81836,1,0
29262,15,10
140380,12,20
165763,60,16
127000,0,2
141494,2,0
113001,1,0
72645,1,0
52983,71,23
143679,3,0
131274,194,66
16332,404,143
27538,15,5
100164,52,22
43648,39,10
102375,3,0
176426,30,4
98285,15,6
107960,1,0
118051,1,1
60384,2,1
146499,35,40
34244,1,1
170441,138,59
90199,8,0
138224,60,36
77715,8,5
114087,2,0
132962,26,28
177606,48,17
189321,1,0
151795,16,11
187572,2,0
100848,1,0
75302,1,0
97676,1,1
109563,78,62
132709,1,0
64361,3,1
156075,5,0
18110,1,0
71313,1,0
107253,9,5
57456,12,6
115928,45,16
183293,25,5
186924,12,1
161377,1,0
130673,3,0
116053,37,12
65785,34,8
160792,14,9
17236,7,2
92618,26,10
11554,22,9
142264,1,0
170864,1,0
35131,4,0
92374,37,12
89604,60,19
186687,1,0
57379,1,0
44165,26,9
153388,25,14
145245,30,5
51620,25,11
180810,11,0
172598,2,0
127532,30,11
116996,29,7
19319,3,0
78071,4,1
17927,1,0
113202,1,0
51217,8,1
41412,1,1
190107,1,0
177359,1,0
175310,1,0
31029,1,0
101591,61,30
169449,8,2
6940,13,6
22316,7,0
150592,2,0
83847,25,10
73419,4,0
163117,1,0
104327,4,0
103197,5,1
108245,7,6
52220,3,0
148682,125,24
8534,6,0
3901,13,5
168939,39,31
154245,131,42
188199,17,20
151474,45,21
176794,15,11
72660,8,2
129423,30,2
122645,14,1
34855,5,2
12322,7,0
127240,27,14
44725,3,1
10650,2,1
97660,6,0
54022,58,12
139357,20,11
135142,2,0
47588,9,3
127733,3,1
37223,3,0
42286,2,0
69476,4,0
122179,1,0
146845,68,17
85879,1,0
100222,29,12
91209,6,0
32180,11,3
165345,13,7
102824,2,0
60622,6,2
123067,209,59
189784,26,19
145806,41,15
25641,10,3
69771,16,4
159043,18,10
94222,6,4
175251,19,5
96312,6,3
24554,29,9
133982,30,17
125057,29,6
182217,3,3
172071,1,0
178829,16,8
99133,1,0
166471,0,2
165282,9,1
71773,9,1
38784,10,2
3616,1,0
43324,3,0
150174,2,2
55773,3,1
78769,353,140
170845,9,2
156594,148,64
150932,24,1
186223,15,4
102497,32,7
51683,223,109
48436,669,193
117936,973,1783
271,4425,1054
145942,1177,628
164575,80,40
126415,196,64
162291,100,46
145084,407,116
56129,37,14
127121,28,9
38957,1,0
73427,1,1
83931,81,38
145513,5,2
154335,22,19
131153,2,0
43768,4,0
42077,62,32
59949,1,4
49098,8,8
75164,1,0
150971,4,1
107878,3,1
135535,25,4
110022,28,9
112288,15,4
35020,1,0
90210,0,1
158805,1,0
77935,2,0
41397,48,11
70350,15,9
152152,223,74
43900,11,10
142017,76,20
161866,22,2
179675,4,0
33423,19,8
14094,57,27
48172,243,74
62357,7,5
92121,35,15
56026,2145,598
114169,672,247
132532,358,161
101542,120,43
13762,41,33
34329,47,21
46383,25,12
64242,12,3
65765,1,0
117527,1,0
187527,6,0
39351,17,9
37430,21,8
12517,16,3
54345,2,0
53655,1,0
57777,0,1
134651,22,2
162360,49,23
31949,11,5
70565,14,2
151340,138,54
134391,21,12
87045,1,0
59167,28,9
150547,24,20
85538,173,27
231,13,3
125732,71,24
43303,86,85
2417,869,390
177979,1167,405
21329,127,207
88531,63,33
142791,43,22
103177,17,17
46390,410,298
82907,2,8
42824,1,1
177188,1,0
149024,15,7
108064,8,0
10864,1,0
160544,1,0
67646,3,0
106636,9,2
12335,1,0
134014,19,9
33697,3,0
3282,5,2
125270,1,0
48353,228,87
116771,10,5
47878,15,5
148958,27,3
104121,134,89
162912,51,34
64164,366,133
110371,293,77
43346,210,163
175972,2310,600
68999,1620,546
81666,567,142
68578,130,114
101346,60,78
181585,123,56
185058,23,8
85810,1,1
151952,5,0
57217,54,27
164705,12,2
143037,1,0
155232,63,12
100037,29,22
126887,1,0
90150,1,0
29494,13,5
114160,1,0
115826,39,3
75311,0,1
176744,18,10
102699,38,13
78756,1,0
141012,2,0
78470,6,1
179978,14,5
18996,51,12
43595,7,19
104744,15,11
34144,289,80
119022,30,13
126806,41,19
15258,311,160
149249,6125,1924
130108,710,163
184815,119,44
162162,62,100
109660,37,32
86740,807,409
48482,13,2
143828,7,1
97213,4,3
22399,134,44
112072,14,5
120985,6,1
19254,1,0
173304,2,0
66869,1,0
115943,82,32
123213,3,0
20013,11,8
180395,1,0
42170,6,0
1131,4,3
131292,3,0
99521,0,1
58484,2,0
98405,126,61
104088,9,1
10271,6,1
136889,3,0
7022,9,1
53109,10,4
115959,12,18
48463,162,66
36458,16,6
151276,95,26
115578,1,0
131289,2,0
58538,7,6
63194,17,7
52156,17,3
76852,4,1
131141,7,3
146110,2,0
157335,15,5
121056,66,9
124640,1,0
172935,8,3
3511,1,0
55755,1,0
139534,0,1
118212,5,2
25588,1,0
121160,40,19
92741,9,7
29283,21,7
156689,1072,323
50556,30,3
170104,856,485
70781,137,85
43948,277,64
55291,49,22
49110,43,10
121373,1,0
182171,1,0
39883,1,0
45720,36,13
11339,2,1
40719,1,0
21202,1,0
129912,57,17
151961,1,1
124266,59,17
104569,1,0
67298,0,2
159524,1,0
96867,1,0
125009,2,1
166758,4,0
18890,1,0
61039,0,1
168043,36,19
96088,46,9
182041,1,0
84092,10,5
38108,1,0
174940,3,0
138790,42,16
153500,1,0
85669,1,1
31063,1,0
184683,0,1
169348,1,0
166816,1,1
13735,1,0
17203,34,19
172799,2,0
81957,4,0
188149,2,0
155002,4,0
100454,2,0
20470,2,0
149951,53,16
63761,36,13
101471,3,1
71121,1,0
149112,2,0
17472,1,0
153856,1,0
142144,1,0
180061,1,0
143839,24,6
149103,1,0
169739,2,1
181780,2,0
1985,1,0
76500,1,0
157844,63,33
64634,3,0
45330,5,0
89701,171,40
176377,1,0
122419,649,190
15435,14,2
48731,16,4
33545,1,0
162049,5,1
57754,8,6
179132,2,0
106172,7,14
50849,0,1
32341,0,1
97178,5,3
116862,1,0
190075,2,0
49673,1,0
148849,263,85
21342,21,3
89151,4,1
106349,1,0
65145,0,2
123699,70,27
149080,26,10
133965,3,3
118944,1,0
1893,11,6
79159,5,0
124080,1,0
123381,3,2
77095,1,0
126673,0,1
145394,1,0
186669,894,268
116830,13,6
47220,6,2
127138,1,0
14110,144,55
52039,8,3
155366,2,0
101705,1,1
79842,2,0
86442,1,2
166443,134,72
142622,1,0
